split,threshold_minutes,group_column,group_value,row_count,actual_severe_delay_rate,mean_predicted_severe_delay_probability,probability_calibration_gap,false_negative_rate
validation,30,Incident,Road Blocked - NON-TTC Collision,235,0.4,0.5985255884363296,0.19852558843632961,0.0
validation,30,Incident,Overhead,86,0.22093023255813954,0.2316616229539694,0.010731390395829848,0.10526315789473684
validation,30,Incident,Collision - TTC Involved,666,0.1906906906906907,0.1637640222459584,-0.026926668444732293,0.6062992125984252
validation,30,Incident,Held By,1131,0.15207780725022105,0.19592453416347977,0.04384672691325872,0.42441860465116277
validation,30,Incident,General Delay,5213,0.12718204488778054,0.18121738004900692,0.05403533516122638,0.33634992458521873
validation,30,Incident,Rail/Switches,76,0.09210526315789473,0.1294029760909708,0.03729771293307606,0.8571428571428571
validation,30,Incident,Operations - Operator,11359,0.07579892596179241,0.06981186862518914,-0.005987057336603277,0.4262485481997677
validation,30,Incident,Emergency Services,4266,0.07430848570089077,0.09629108558721755,0.02198259988632678,0.5236593059936908
validation,30,Incident,Security,6524,0.07050889025137952,0.0873676516659698,0.01685876141459028,0.48043478260869565
validation,30,Incident,Cleaning - Unsanitary,3227,0.06755500464828014,0.07282564090103077,0.005270636252750635,0.4724770642201835
validation,30,Incident,Investigation,1488,0.0625,0.09406719304200618,0.031567193042006184,0.43010752688172044
validation,30,Incident,Collision - TTC,3909,0.05858275773855206,0.05542439040526587,-0.0031583673332861856,0.4279475982532751
validation,30,Incident,Vision,787,0.053367217280813214,0.06714753087330723,0.013780313592494015,0.5238095238095238
validation,30,Incident,Mechanical,20893,0.05049538122816254,0.04941592879487009,-0.001079452433292452,0.45023696682464454
validation,30,Incident,Operations,2851,0.04279200280603297,0.020456043369065147,-0.022335959436967825,0.9426229508196722
validation,30,Incident,Utilized Off Route,2696,0.035979228486646884,0.028224162841080952,-0.0077550656455659325,0.6597938144329897
validation,30,Incident,Other,33,0.0,0.009952516203294579,0.009952516203294579,
validation,30,Location,DAVISVILLE STATION,163,0.4049079754601227,0.193577042146603,-0.21133093331351968,0.45454545454545453
validation,30,Location,LAWRENCE WEST STATION,302,0.24503311258278146,0.1954351456485849,-0.04959796693419655,0.1891891891891892
validation,30,Location,STREET CLAIR WEST STATION,172,0.19186046511627908,0.2134666084731539,0.02160614335687483,0.18181818181818182
validation,30,Location,KING AND SPADINA,110,0.18181818181818182,0.18621575690551914,0.004397575087337319,0.25
validation,30,Location,SHEPPARD STATION,121,0.17355371900826447,0.1178633006124118,-0.05569041839585266,0.42857142857142855
validation,30,Location,RUNNYMEDE STATION,170,0.16470588235294117,0.04837866127217073,-0.11632722108077045,0.8571428571428571
validation,30,Location,MARKHAM AND SHEPPARD,111,0.12612612612612611,0.07238517967388367,-0.05374094645224245,0.8571428571428571
validation,30,Location,JANE STATION,435,0.11724137931034483,0.08390516534276389,-0.033336213967580935,0.1568627450980392
validation,30,Location,YONGE AND STEELES,113,0.11504424778761062,0.08582781584710869,-0.029216431940501927,0.3076923076923077
validation,30,Location,QUEEN AND BROADVIEW,157,0.11464968152866242,0.130879975493499,0.01623029396483658,0.2777777777777778
validation,30,Location,BINGHAM LOOP,121,0.10743801652892562,0.12242734152438842,0.014989324995462794,0.3076923076923077
validation,30,Location,WOODBINE STATION,121,0.10743801652892562,0.08724435382284036,-0.02019366270608526,0.5384615384615384
validation,30,Location,YORK MILLS STATION,405,0.10617283950617284,0.0958483369193143,-0.010324502586858547,0.32558139534883723
validation,30,Location,SPADINA AND KING,104,0.10576923076923077,0.10935976639694459,0.0035905356277138173,0.2727272727272727
validation,30,Location,WILSON STATION,981,0.10499490316004077,0.11855367187787486,0.013558768717834083,0.1941747572815534
validation,30,Location,ROYAL YORK STATION,226,0.10176991150442478,0.12395466553496474,0.02218475403053996,0.30434782608695654
validation,30,Location,MEADOWVALE LOOP,110,0.1,0.11648124359251759,0.016481243592517583,0.09090909090909091
validation,30,Location,LAWRENCE STATION,203,0.09852216748768473,0.08922604467316064,-0.009296122814524091,0.35
validation,30,Location,WILSON AND JANE,133,0.09774436090225563,0.14345682361268233,0.0457124627104267,0.0
validation,30,Location,WILSON GARAGE,212,0.09433962264150944,0.08555422190967768,-0.00878540073183176,0.4
validation,30,Location,ENTIRE ROUTE,203,0.09359605911330049,0.1985112575428753,0.10491519842957481,0.47368421052631576
validation,30,Location,SHEPPARD WEST STATION,480,0.0875,0.10269747879259129,0.015197478792591299,0.2857142857142857
validation,30,Location,SCARBOROUGH CENTRE STATION,597,0.08710217755443886,0.0808386127948074,-0.006263564759631454,0.21153846153846154
validation,30,Location,SPADINA STATION,285,0.08421052631578947,0.08273310760411903,-0.001477418711670439,0.6666666666666666
validation,30,Location,DON MILLS STATION,440,0.08409090909090909,0.08065969345149242,-0.0034312156394166737,0.1891891891891892
validation,30,Location,KING AND BATHURST,125,0.08,0.13875993069261314,0.058759930692613135,0.4
validation,30,Location,QUEEN AND DUFFERIN,176,0.07954545454545454,0.0705418499247488,-0.009003604620705749,0.42857142857142855
validation,30,Location,SCARBOROUGH TOWN CENTR,127,0.07874015748031496,0.06044066004917079,-0.018299497431144167,0.2
validation,30,Location,WARDEN STATION,610,0.07868852459016394,0.07974227582959484,0.0010537512394308973,0.7708333333333334
validation,30,Location,MALVERN GARAGE,105,0.0761904761904762,0.05133476620761762,-0.024855709982858576,0.625
validation,30,Location,PINE AND LAWRENCE,132,0.07575757575757576,0.03561513400707163,-0.04014244175050413,0.8
validation,30,Location,EGLINTON STATION,903,0.0753045404208195,0.11597013586883534,0.040665595448015845,0.20588235294117646
validation,30,Location,LONG BRANCH LOOP,192,0.07291666666666667,0.05860365962992844,-0.014313007036738233,0.7857142857142857
validation,30,Location,DUNDAS WEST STATION,527,0.07020872865275142,0.08101452164620554,0.01080579299345412,0.5405405405405406
validation,30,Location,ISLINGTON STATION,273,0.0695970695970696,0.08318904163094143,0.01359197203387183,0.3157894736842105
validation,30,Location,LAWRENCE AND JANE,122,0.06557377049180328,0.06522066376103297,-0.0003531067307703112,0.75
validation,30,Location,QUEEN AND KINGSTON,127,0.06299212598425197,0.07943901088176747,0.0164468848975155,0.75
validation,30,Location,BROADVIEW STATION,288,0.0625,0.0572076062882034,-0.0052923937117966,0.4444444444444444
validation,30,Location,QUEEN AND SPADINA,132,0.06060606060606061,0.10343144754491121,0.0428253869388506,0.625
validation,30,Location,COXWELL STATION,173,0.057803468208092484,0.07254215840767053,0.014738690199578047,0.4
validation,30,Location,STREET CLAIR STATION,229,0.056768558951965066,0.11628237487056887,0.05951381591860381,0.15384615384615385
validation,30,Location,KEELE STATION,431,0.05336426914153132,0.05653127383174945,0.0031670046902181268,0.13043478260869565
validation,30,Location,HUMBERWOOD LOOP,115,0.05217391304347826,0.04406128180334744,-0.00811263124013082,0.3333333333333333
validation,30,Location,QUEEN AND RONCESVALLES,155,0.05161290322580645,0.054965949477627826,0.0033530462518213747,0.5
validation,30,Location,EGLINTON WEST STATION,523,0.0497131931166348,0.04385571127862488,-0.005857481838009923,0.4230769230769231
validation,30,Location,KINGSTON ROAD LOOP,101,0.04950495049504951,0.08825482252874584,0.03874987203369633,0.6
validation,30,Location,SPADINA AND QUEEN,113,0.04424778761061947,0.061862405710977224,0.017614618100357755,0.6
validation,30,Location,RENFORTH STATION,209,0.0430622009569378,0.02975191091160557,-0.013310290045332233,0.8888888888888888
validation,30,Location,DUFFERIN AND LAWRENCE,167,0.041916167664670656,0.049317131302748826,0.00740096363807817,0.2857142857142857
validation,30,Location,STEELES LOOP,167,0.041916167664670656,0.04925100992065653,0.0073348422559858725,0.7142857142857143
validation,30,Location,EXHIBITION LOOP,147,0.04081632653061224,0.055008904783523965,0.014192578252911724,0.5
validation,30,Location,ARROW GARAGE,132,0.03787878787878788,0.06160669981247994,0.02372791193369206,0.4
validation,30,Location,BATHURST AND WILSON,243,0.037037037037037035,0.04370976184828224,0.006672724811245208,0.2222222222222222
validation,30,Location,FINCH STATION,925,0.036756756756756756,0.050843302875354435,0.014086546118597679,0.4117647058823529
validation,30,Location,KENNEDY STATION,1232,0.036525974025974024,0.05523907802107002,0.018713103995095993,0.4
validation,30,Location,YORKDALE STATION,168,0.03571428571428571,0.06187812230061912,0.026163836586333408,0.5
validation,30,Location,QUEEN AND LESLIE,114,0.03508771929824561,0.15665100807765206,0.12156328877940645,0.25
validation,30,Location,KIPLING STATION,1067,0.03467666354264293,0.043451423290025847,0.00877475974738292,0.7567567567567568
validation,30,Location,MAIN STREET STATION,295,0.03389830508474576,0.06388141294562458,0.029983107860878815,0.9
validation,30,Location,KINGSTON LOOP,178,0.033707865168539325,0.08137777424155826,0.047669909073018935,1.0
validation,30,Location,CASTLE FRANK STATION,279,0.02867383512544803,0.03726631708319651,0.008592481957748484,0.375
validation,30,Location,BATHURST STATION,353,0.028328611898016998,0.019126019068589923,-0.009202592829427075,0.7
validation,30,Location,KEELE AND EGLINTON,114,0.02631578947368421,0.047940477418402766,0.021624687944718557,0.0
validation,30,Location,OSSINGTON STATION,199,0.02512562814070352,0.03110034923167454,0.005974721090971021,0.6
validation,30,Location,PIONEER VILLAGE STATIO,874,0.021739130434782608,0.03665407109916103,0.014914940664378422,0.631578947368421
validation,30,Location,WOLSELEY LOOP,140,0.02142857142857143,0.03269513291639403,0.011266561487822603,1.0
validation,30,Location,VICTORIA PARK STATION,593,0.02023608768971332,0.03950485372703838,0.01926876603732506,0.6666666666666666
validation,30,Location,JANE AND TRETHEWEY,149,0.020134228187919462,0.03001530858181761,0.009881080393898147,0.0
validation,30,Location,UNION STATION,149,0.020134228187919462,0.11337088903837252,0.09323666085045305,1.0
validation,30,Location,ELLESMERE AND MARKHAM,111,0.018018018018018018,0.03135501761996257,0.013336999601944555,0.5
validation,30,Location,PAPE STATION,673,0.017830609212481426,0.023652863597433633,0.005822254384952208,0.6666666666666666
validation,30,Location,MOUNT DENNIS GARAGE,114,0.017543859649122806,0.040812835207601074,0.023268975558478268,1.0
validation,30,Location,EGLINTON AND KEELE,141,0.014184397163120567,0.04798392777278327,0.033799530609662704,0.0
validation,30,Location,FINCH WEST STATION,452,0.0022123893805309734,0.01966719170445076,0.017454802323919785,0.0
validation,30,Route,169,133,0.8872180451127819,0.7423212824011207,-0.1448967627116612,0.0
validation,30,Route,120,123,0.6991869918699187,0.6822621982272078,-0.016924793642710934,0.0
validation,30,Route,26,162,0.6666666666666666,0.3848237300544609,-0.2818429366122057,0.12962962962962962
validation,30,Route,97,405,0.654320987654321,0.7329043498009811,0.07858336214666006,0.0
validation,30,Route,59,225,0.5466666666666666,0.408916563284066,-0.13775010338260063,0.2032520325203252
validation,30,Route,126,165,0.503030303030303,0.4865611452609301,-0.016469157769372966,0.024096385542168676
validation,30,Route,118,219,0.4977168949771689,0.6417205348678919,0.144003639890723,0.0
validation,30,Route,109,179,0.4972067039106145,0.39986961247534725,-0.09733709143526725,0.1348314606741573
validation,30,Route,15,111,0.40540540540540543,0.2833693033537349,-0.12203610205167054,0.08888888888888889
validation,30,Route,122,108,0.39814814814814814,0.2611454699912833,-0.13700267815686484,0.18604651162790697
validation,30,Route,80,171,0.3742690058479532,0.5073093160202629,0.13304031017230966,0.015625
validation,30,Route,98,198,0.37373737373737376,0.26744110727061826,-0.1062962664667555,0.14864864864864866
validation,30,Route,13,166,0.37349397590361444,0.6102721240506115,0.23677814814699705,0.016129032258064516
validation,30,Route,14,203,0.3694581280788177,0.09613722221916676,-0.27332090585965096,0.84
validation,30,Route,130,140,0.35714285714285715,0.43634064083120655,0.0791977836883494,0.02
validation,30,Route,107,180,0.3388888888888889,0.36422463255003096,0.02533574366114205,0.04918032786885246
validation,30,Route,301,143,0.3006993006993007,0.21512710935455728,-0.08557219134474339,0.4186046511627907
validation,30,Route,78,101,0.297029702970297,0.31563945258460424,0.018609749614307225,0.16666666666666666
validation,30,Route,119,106,0.29245283018867924,0.2434636615919617,-0.048989168596717536,0.1935483870967742
validation,30,Route,125,106,0.29245283018867924,0.1720972738320992,-0.12035555635658005,0.3870967741935484
validation,30,Route,79,431,0.2273781902552204,0.10358591112221767,-0.12379227913300274,0.673469387755102
validation,30,Route,68,403,0.22084367245657568,0.21184847072672755,-0.008995201729848135,0.29213483146067415
validation,30,Route,88,193,0.20725388601036268,0.184435506225829,-0.022818379784533688,0.3
validation,30,Route,19,265,0.2,0.26416573149134526,0.06416573149134525,0.09433962264150944
validation,30,Route,104,233,0.1759656652360515,0.10172593702518182,-0.07423972821086969,0.5121951219512195
validation,30,Route,160,207,0.1642512077294686,0.28729825407482573,0.12304704634535713,0.029411764705882353
validation,30,Route,40,322,0.15838509316770186,0.1294881398297892,-0.028896953337912645,0.45098039215686275
validation,30,Route,51,272,0.15808823529411764,0.32907783119555784,0.1709895959014402,0.023255813953488372
validation,30,Route,112,195,0.15384615384615385,0.11900242023552071,-0.03484373361063314,0.5666666666666667
validation,30,Route,129,301,0.15282392026578073,0.12636938963883684,-0.02645453062694389,0.41304347826086957
validation,30,Route,17,330,0.15151515151515152,0.11923565016777223,-0.032279501347379294,0.54
validation,30,Route,102,923,0.15059588299024917,0.12429512549345084,-0.026300757496798333,0.7338129496402878
validation,30,Route,37,466,0.14163090128755365,0.1649526209078825,0.023321719620328862,0.13636363636363635
validation,30,Route,21,283,0.1413427561837456,0.13100484027708267,-0.010337915906662914,0.375
validation,30,Route,46,260,0.13846153846153847,0.1665618121982194,0.02810027373668092,0.1388888888888889
validation,30,Route,121,152,0.13815789473684212,0.2712865755035493,0.13312868076670717,0.0
validation,30,Route,111,163,0.13496932515337423,0.12725612945694678,-0.0077131956964274495,0.13636363636363635
validation,30,Route,110,264,0.13257575757575757,0.1314924039391123,-0.0010833536366452734,0.42857142857142855
validation,30,Route,56,183,0.13114754098360656,0.24538283341162193,0.11423529242801536,0.0
validation,30,Route,108,351,0.13105413105413105,0.14501677523035436,0.01396264417622331,0.2391304347826087
validation,30,Route,9,156,0.12179487179487179,0.1500480089348573,0.02825313713998552,0.47368421052631576
validation,30,Route,11,264,0.12121212121212122,0.10763404004374572,-0.0135780811683755,0.625
validation,30,Route,57,257,0.12062256809338522,0.14162839091462642,0.021005822821241207,0.03225806451612903
validation,30,Route,505,1832,0.12008733624454149,0.13258474403367007,0.012497407789128584,0.45
validation,30,Route,132,106,0.11320754716981132,0.14676004326638747,0.03355249609657615,0.0
validation,30,Route,300,455,0.11208791208791209,0.2454636695170468,0.1333757574291347,0.27450980392156865
validation,30,Route,42,270,0.1111111111111111,0.15673862208129355,0.045627510970182444,0.03333333333333333
validation,30,Route,20,235,0.11063829787234042,0.1235495858508697,0.012911287978529279,0.2692307692307692
validation,30,Route,12,356,0.10955056179775281,0.11554143525754212,0.0059908734597893115,0.5897435897435898
validation,30,Route,61,157,0.10828025477707007,0.10814171370895943,-0.00013854106811063416,0.47058823529411764
validation,30,Route,506,1862,0.10633727175080558,0.12039177543916321,0.01405450368835763,0.46464646464646464
validation,30,Route,124,133,0.10526315789473684,0.0517926134197111,-0.053470544475025736,0.7142857142857143
validation,30,Route,16,299,0.10367892976588629,0.09099979872619074,-0.012679131039695549,0.3548387096774194
validation,30,Route,91,188,0.10106382978723404,0.14953391670566446,0.048470086918430424,0.2631578947368421
validation,30,Route,87,150,0.1,0.10757518005246913,0.007575180052469127,0.06666666666666667
validation,30,Route,511,580,0.09827586206896552,0.11092900889644651,0.01265314682748099,0.45614035087719296
validation,30,Route,73,350,0.09714285714285714,0.19581365498581102,0.09867079784295388,0.2647058823529412
validation,30,Route,70,233,0.0944206008583691,0.11555520333189818,0.02113460247352908,0.36363636363636365
validation,30,Route,503,542,0.0940959409594096,0.13177248316420057,0.03767654220479097,0.35294117647058826
validation,30,Route,504,2362,0.09144792548687553,0.11180849444096672,0.02036056895409119,0.5
validation,30,Route,84,566,0.09010600706713781,0.09221432285914818,0.0021083157920103734,0.43137254901960786
validation,30,Route,105,147,0.08843537414965986,0.09690367574898559,0.008468301599325725,0.23076923076923078
validation,30,Route,509,425,0.08470588235294117,0.1044163857729119,0.01971050341997073,0.5277777777777778
validation,30,Route,67,179,0.0782122905027933,0.1032400878494886,0.025027797346695302,0.2857142857142857
validation,30,Route,53,750,0.07733333333333334,0.05883248848747456,-0.018500844845858774,0.46551724137931033
validation,30,Route,113,259,0.07722007722007722,0.1362369643689698,0.05901688714889257,0.2
validation,30,Route,76,157,0.07643312101910828,0.07635722989453722,-7.58911245710564e-05,0.5833333333333334
validation,30,Route,501,3853,0.07552556449519855,0.09398536749540415,0.018459803000205596,0.5498281786941581
validation,30,Route,510,1409,0.07523066004258339,0.09574652667473958,0.020515866632156196,0.5471698113207547
validation,30,Route,64,281,0.0711743772241993,0.09871644138862305,0.027542064164423757,0.3
validation,30,Route,31,143,0.06993006993006994,0.09520532139349024,0.0252752514634203,0.5
validation,30,Route,54,988,0.06983805668016195,0.07070723131085979,0.0008691746306978415,0.4782608695652174
validation,30,Route,22,134,0.06716417910447761,0.07560506783453604,0.008440888730058424,0.2222222222222222
validation,30,Route,85,842,0.0665083135391924,0.07942210771187676,0.01291379417268436,0.39285714285714285
validation,30,Route,34,737,0.06648575305291723,0.06968209613209367,0.0031963430791764336,0.30612244897959184
validation,30,Route,161,382,0.06544502617801047,0.08205057721748378,0.01660555103947331,0.24
validation,30,Route,320,477,0.0649895178197065,0.060300857153773826,-0.004688660665932667,0.45161290322580644
validation,30,Route,47,930,0.06344086021505377,0.09106810855508969,0.027627248340035923,0.2711864406779661
validation,30,Route,106,255,0.06274509803921569,0.06589340777684217,0.0031483097376264896,0.5
validation,30,Route,75,485,0.061855670103092786,0.09151826658641399,0.029662596483321202,0.2
validation,30,Route,52,1376,0.06177325581395349,0.07088417397895933,0.009110918165005838,0.5058823529411764
validation,30,Route,96,755,0.060927152317880796,0.12104669776652621,0.060119545448645416,0.2391304347826087
validation,30,Route,937,119,0.058823529411764705,0.058149809729965245,-0.0006737196817994603,0.14285714285714285
validation,30,Route,39,616,0.05844155844155844,0.056869068743914994,-0.0015724896976434463,0.3333333333333333
validation,30,Route,123,279,0.05734767025089606,0.11502058061647581,0.057672910365579755,0.125
validation,30,Route,62,210,0.05714285714285714,0.11947714153100689,0.062334284388149745,0.25
validation,30,Route,131,246,0.056910569105691054,0.07877103574914718,0.021860466643456124,0.0
validation,30,Route,65,266,0.05639097744360902,0.0802480569616996,0.023857079518090574,0.13333333333333333
validation,30,Route,23,160,0.05625,0.04687502303277138,-0.009374976967228624,0.4444444444444444
validation,30,Route,927,431,0.05568445475638051,0.05786294223991349,0.0021784874835329843,0.25
validation,30,Route,94,315,0.05396825396825397,0.06496298024209123,0.010994726273837255,0.0
validation,30,Route,41,956,0.053347280334728034,0.06819992145829318,0.014852641123565144,0.2549019607843137
validation,30,Route,63,939,0.05324813631522897,0.05723374130237045,0.003985604987141483,0.4
validation,30,Route,25,646,0.05263157894736842,0.03516570014277924,-0.017465878804589177,0.5882352941176471
validation,30,Route,939,747,0.05220883534136546,0.05006645775027319,-0.0021423775910922663,0.1282051282051282
validation,30,Route,133,328,0.051829268292682924,0.04667637305527285,-0.005152895237410075,0.29411764705882354
validation,30,Route,38,292,0.05136986301369863,0.04846419293548244,-0.0029056700782161896,0.3333333333333333
validation,30,Route,100,275,0.05090909090909091,0.060311054502698455,0.009401963593607544,0.14285714285714285
validation,30,Route,953,101,0.04950495049504951,0.09925156072851746,0.04974661023346795,0.2
validation,30,Route,168,364,0.04945054945054945,0.06859568224715802,0.019145132796608573,0.05555555555555555
validation,30,Route,7,1239,0.04923325262308313,0.043523696395346756,-0.005709556227736376,0.39344262295081966
validation,30,Route,984,164,0.04878048780487805,0.030892530314215388,-0.017887957490662663,0.375
validation,30,Route,36,1670,0.04790419161676647,0.05548004413408384,0.0075758525173173705,0.225
validation,30,Route,72,838,0.0477326968973747,0.07285962549126025,0.02512692859388555,0.25
validation,30,Route,43,588,0.047619047619047616,0.05073033034212273,0.0031112827230751136,0.25
validation,30,Route,71,191,0.04712041884816754,0.08595375273942317,0.03883333389125563,0.1111111111111111
validation,30,Route,32,1912,0.04707112970711297,0.04675887174082129,-0.0003122579662916819,0.4888888888888889
validation,30,Route,89,725,0.04689655172413793,0.0542969877378822,0.007400436013744266,0.08823529411764706
validation,30,Route,954,107,0.04672897196261682,0.035696169185217105,-0.011032802777399715,0.2
validation,30,Route,900,264,0.045454545454545456,0.048489426062477595,0.003034880607932139,0.5
validation,30,Route,905,309,0.045307443365695796,0.05929461275423273,0.013987169388536932,0.07142857142857142
validation,30,Route,29,1285,0.045136186770428015,0.04623960508722155,0.0011034183167935377,0.3448275862068966
validation,30,Route,134,222,0.04504504504504504,0.0947887184337486,0.04974367338870356,0.1
validation,30,Route,95,808,0.04455445544554455,0.045513638093811634,0.0009591826482670818,0.5555555555555556
validation,30,Route,35,1303,0.044512663085188024,0.05206189204953715,0.0075492289643491264,0.25862068965517243
validation,30,Route,24,655,0.042748091603053436,0.04917681631276678,0.006428724709713347,0.17857142857142858
validation,30,Route,90,282,0.0425531914893617,0.046469903931662324,0.0039167124423006225,0.4166666666666667
validation,30,Route,512,1058,0.03969754253308128,0.07513066216958206,0.035433119636500775,0.5714285714285714
validation,30,Route,985,463,0.038876889848812095,0.05471955985233151,0.015842670003519417,0.2222222222222222
validation,30,Route,92,105,0.0380952380952381,0.059305381094149845,0.021210142998911746,0.0
validation,30,Route,116,794,0.03400503778337532,0.054935689909988844,0.020930652126613526,0.037037037037037035
validation,30,Route,989,148,0.033783783783783786,0.04717060704904326,0.013386823265259473,0.0
validation,30,Route,165,702,0.03276353276353276,0.054112644520179554,0.02134911175664679,0.2608695652173913
validation,30,Route,960,777,0.032175032175032175,0.03348494658637379,0.0013099144113416158,0.32
validation,30,Route,60,626,0.03194888178913738,0.040579148039694805,0.008630266250557427,0.4
validation,30,Route,86,714,0.03081232492997199,0.052318333285529345,0.021506008355557354,0.36363636363636365
validation,30,Route,945,198,0.030303030303030304,0.03257336212096335,0.002270331817933048,0.3333333333333333
validation,30,Route,925,334,0.029940119760479042,0.03355397685768334,0.0036138570972042983,0.4
validation,30,Route,995,235,0.029787234042553193,0.05101203936389938,0.021224805321346185,0.42857142857142855
validation,30,Route,935,512,0.029296875,0.057037058651530914,0.027740183651530914,0.06666666666666667
validation,30,Route,Unknown,892,0.02914798206278027,0.03861589691598557,0.009467914853205299,0.46153846153846156
validation,30,Route,929,728,0.028846153846153848,0.031091933710190957,0.002245779864037109,0.19047619047619047
validation,30,Route,45,615,0.026016260162601626,0.05056189488642275,0.024545634723821125,0.125
validation,30,Route,81,157,0.025477707006369428,0.03750833560665174,0.012030628600282312,0.75
validation,30,Route,941,162,0.024691358024691357,0.05822470385931933,0.03353334583462797,0.0
validation,30,Route,44,255,0.023529411764705882,0.038723402678528196,0.015193990913822314,0.0
validation,30,Route,69,128,0.0234375,0.07031406067108033,0.04687656067108033,0.0
validation,30,Route,600,446,0.020179372197309416,0.041422219498024465,0.02124284730071505,0.7777777777777778
validation,30,Route,999,202,0.019801980198019802,0.021121991329162447,0.0013200111311426448,0.75
validation,30,Route,903,233,0.017167381974248927,0.027221754332204886,0.010054372357955959,0.0
validation,30,Route,952,177,0.01694915254237288,0.04177499485154773,0.02482584230917485,0.0
validation,30,Route,986,123,0.016260162601626018,0.028444776741212298,0.01218461413958628,0.5
validation,30,Route,924,138,0.014492753623188406,0.018940282174035098,0.004447528550846692,0.0
validation,30,Route,902,210,0.009523809523809525,0.030136772531217708,0.020612963007408183,0.5
validation,30,Route,996,359,0.008356545961002786,0.030539069938911787,0.022182523977909,0.0
validation,30,hour,3,914,0.3522975929978118,0.3661719281389429,0.013874335141131067,0.20186335403726707
validation,30,hour,2,1215,0.2979423868312757,0.3164635961039812,0.018521209272705508,0.24861878453038674
validation,30,hour,4,1191,0.22921914357682618,0.2909020489108327,0.06168290533400653,0.2857142857142857
validation,30,hour,23,2076,0.14258188824662812,0.16827850752886517,0.025696619282237043,0.19594594594594594
validation,30,hour,22,2256,0.1422872340425532,0.17796022075840193,0.03567298671584873,0.13707165109034267
validation,30,hour,0,1617,0.1422387136672851,0.17494862676836,0.032709913101074906,0.19130434782608696
validation,30,hour,5,2621,0.12056466997329264,0.12645521405570842,0.00589054408241578,0.439873417721519
validation,30,hour,20,2748,0.1160844250363901,0.13565260377557323,0.019568178739183123,0.23197492163009403
validation,30,hour,1,1232,0.11282467532467533,0.15736828551797027,0.04454361019329495,0.4316546762589928
validation,30,hour,21,2697,0.10604375231738969,0.13537959727644433,0.02933584495905464,0.25874125874125875
validation,30,hour,19,3178,0.10226557583385777,0.10827687689209561,0.006011301058237842,0.27384615384615385
validation,30,hour,10,3086,0.09753726506804926,0.10035312068291012,0.0028158556148608627,0.2691029900332226
validation,30,hour,12,3301,0.09057861254165404,0.09205868851383019,0.0014800759721761425,0.3210702341137124
validation,30,hour,18,4304,0.08852230483271376,0.09532294471940318,0.006800639886689427,0.28083989501312334
validation,30,hour,11,3031,0.08644011877268229,0.09325736208245183,0.006817243309769544,0.29770992366412213
validation,30,hour,9,3304,0.08565375302663439,0.08783646188008305,0.0021827088534486644,0.3498233215547703
validation,30,hour,17,4674,0.08493795464270432,0.09023859334034999,0.005300638697645674,0.327455919395466
validation,30,hour,6,3174,0.08128544423440454,0.08792794923586784,0.006642505001463309,0.37209302325581395
validation,30,hour,13,3631,0.08096942990911594,0.09187152489755096,0.010902094988435015,0.29931972789115646
validation,30,hour,15,4798,0.08086702792830346,0.08831996714574773,0.0074529392174442766,0.30412371134020616
validation,30,hour,14,4159,0.08006732387593171,0.08447896414857385,0.004411640272642139,0.2912912912912913
validation,30,hour,7,2994,0.07782231128924516,0.09198054976704724,0.01415823847780208,0.296137339055794
validation,30,hour,8,3019,0.07485922490891024,0.08361660273105233,0.008757377822142087,0.28761061946902655
validation,30,hour,16,4843,0.07371463968614494,0.08662109339277822,0.012906453706633278,0.3165266106442577
validation,30,mode,bus,55708,0.10531701012421914,0.11608277358599839,0.010765763461779251,0.24100903357763764
validation,30,mode,streetcar,14355,0.09292929292929293,0.11100971575840028,0.01808042282910735,0.4782608695652174
test,60,Direction,B,27,0.3333333333333333,0.3297582577072173,-0.003575075626116031,0.1111111111111111
test,60,Direction,Unknown,11470,0.044551002615518746,0.04913881546049179,0.0045878128449730465,0.11741682974559686
test,60,Direction,W,15470,0.032514544279250164,0.03985341897317922,0.007338874693929055,0.23856858846918488
test,60,Direction,N,15175,0.030840197693574958,0.03415487540368993,0.0033146777101149723,0.14743589743589744
test,60,Direction,E,16010,0.030231105559025608,0.0394403169021034,0.009209211343077794,0.24586776859504134
test,60,Direction,S,14982,0.028100387131224137,0.034844859802757304,0.006744472671533167,0.1330166270783848
test,60,Incident,Diversion,5527,0.3553464809118871,0.40965545329123415,0.054308972379347065,0.009164969450101833
test,60,Incident,Overhead,58,0.1724137931034483,0.17369748917309896,0.001283696069650675,1.0
test,60,Incident,Road Blocked - NON-TTC Collision,183,0.1366120218579235,0.37430932121499744,0.23769729935707393,0.0
test,60,Incident,Collision - TTC Involved,675,0.09481481481481481,0.0745731845425506,-0.020241630272264208,1.0
test,60,Incident,Held By,739,0.08119079837618404,0.1039100762745078,0.02271927789832376,1.0
test,60,Incident,Rail/Switches,146,0.0547945205479452,0.020153160961063152,-0.03464135958688205,1.0
test,60,Incident,General Delay,5843,0.009755262707513264,0.025533951082591298,0.015778688375078034,1.0
test,60,Incident,Operations,2280,0.009649122807017544,0.0029787991350430187,-0.006670323671974525,1.0
test,60,Incident,Investigation,1393,0.006460875807609476,0.028679618119834993,0.022218742312225516,1.0
test,60,Incident,Emergency Services,4697,0.006387055567383436,0.008241634347030295,0.0018545787796468583,1.0
test,60,Incident,Security,6813,0.006311463378834581,0.003597927987424696,-0.0027135353914098845,1.0
